305,415958,0.01732744,,0.125828
306,415958,0.01732367,0.062500,0.107280
307,415958,0.01732321,,0.107280
308,415958,0.01727150,0.062500,0.094164
309,415958,0.01727496,,0.094164
310,415958,0.01723421,0.187500,0.121502
311,415958,0.01724073,,0.121502
312,415958,0.01725857,0.031250,0.095067
313,415958,0.01715663,,0.095067
314,415958,0.01717832,0.125000,0.103834
315,415958,0.01714570,,0.103834
316,415958,0.01709782,0.031250,0.082575
317,415958,0.01713658,,0.082575
318,415958,0.01714096,0.218750,0.122460
319,415958,0.01706825,,0.122460
320,415958,0.01708643,0.218750,0.150662
321,415958,0.01709901,,0.150662
322,415958,0.01702326,0.125000,0.143146
323,415958,0.01707666,,0.143146
324,415958,0.01702052,0.250000,0.174443
325,415958,0.01694604,,0.174443
326,415958,0.01696984,0.093750,0.150808
327,415958,0.01693800,,0.150808
328,415958,0.01694912,0.093750,0.134096
329,415958,0.01693929,,0.134096
330,415958,0.01684641,0.156250,0.140585
331,415958,0.01683778,,0.140585
332,415958,0.01681052,0.187500,0.154326
333,415958,0.01676606,,0.154326
334,415958,0.01680022,0.093750,0.136584
335,415958,0.01676180,,0.136584
336,415958,0.01669590,0.125000,0.133191
337,415958,0.01674213,,0.133191
338,415958,0.01672172,0.125000,0.130792
339,415958,0.01670064,,0.130792
340,415958,0.01667653,0.062500,0.110790
341,415958,0.01659098,,0.110790
342,415958,0.01660799,0.218750,0.142411
343,415958,0.01657550,,0.142411
344,415958,0.01662114,0.187500,0.155617
345,415958,0.01657359,,0.155617
346,415958,0.01656062,0.093750,0.137497
347,415958,0.01645897,,0.137497
348,415958,0.01650345,0.031250,0.106378
349,415958,0.01642986,,0.106378
350,415958,0.01650976,0.062500,0.093526
351,415958,0.01644929,,0.093526
352,415958,0.01641239,0.093750,0.093592
353,415958,0.01637064,,0.093592
354,415958,0.01642735,0.125000,0.102791
355,415958,0.01638433,,0.102791
356,415958,0.01637272,0.218750,0.136755
357,415958,0.01628157,,0.136755
358,415958,0.01626247,0.156250,0.142465
359,415958,0.01628625,,0.142465
360,415958,0.01620354,0.125000,0.137349
361,415958,0.01625422,,0.137349
362,415958,0.01626389,0.218750,0.161191
363,415958,0.01620874,,0.161191
364,415958,0.01620301,0.125000,0.150591
365,415958,0.01626275,,0.150591
366,415958,0.01612394,0.093750,0.133943
367,415958,0.01607926,,0.133943
368,415958,0.01611356,0.062500,0.113018
369,415958,0.01608437,,0.113018
370,415958,0.01616416,0.125000,0.116527
371,415958,0.01604788,,0.116527
372,415958,0.01602285,0.062500,0.100703
373,415958,0.01608706,,0.100703
374,415958,0.01601161,0.062500,0.089514
375,415958,0.01599998,,0.089514
376,415958,0.01594533,0.156250,0.109060
377,415958,0.01600660,,0.109060
378,415958,0.01599857,0.125000,0.113729
379,415958,0.01590504,,0.113729
380,415958,0.01595917,0.250000,0.153642
381,415958,0.01586227,,0.153642
382,415958,0.01588738,0.093750,0.136100
383,415958,0.01590064,,0.136100
384,415958,0.01581418,0.093750,0.123696
385,415958,0.01579191,,0.123696
386,415958,0.01578865,0.218750,0.151537
387,415958,0.01573406,,0.151537
388,415958,0.01583548,0.125000,0.143764
389,415958,0.01574594,,0.143764
390,415958,0.01567076,0.125000,0.138268
391,415958,0.01577179,,0.138268
392,415958,0.01573454,0.125000,0.134382
393,415958,0.01567779,,0.134382
394,415958,0.01561951,0.093750,0.122481
395,415958,0.01568558,,0.122481
396,415958,0.01562150,0.125000,0.123219
397,415958,0.01559938,,0.123219
398,415958,0.01565584,0.156250,0.132894
399,415958,0.01554249,,0.132894
400,415958,0.01551625,0.187500,0.148887
401,415958,0.01550817,,0.148887
402,415958,0.01547433,0.125000,0.141891
403,415958,0.01545993,,0.141891
404,415958,0.01547903,0.000000,0.100332
405,415958,0.01541208,,0.100332
406,415958,0.01542414,0.093750,0.098404
407,415958,0.01547490,,0.098404
408,415958,0.01544421,0.093750,0.097041
409,415958,0.01538931,,0.097041
410,415958,0.01530147,0.062500,0.086924
411,415958,0.01529509,,0.086924
412,415958,0.01529807,0.125000,0.098076
413,415958,0.01533628,,0.098076
414,415958,0.01529535,0.093750,0.096809
